,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
6734,Lindenwood,40.66391841925139,-73.84963782402441,Eat&Go,40.660346172650286,-73.84038723028452,Café
6735,Lindenwood,40.66391841925139,-73.84963782402441,The Blvd o' Linden,40.6702908333741,-73.85614061273266,Smoke Shop
6736,Lindenwood,40.66391841925139,-73.84963782402441,Lindenwood Cut-Rate Liquors,40.669820129328265,-73.8571571019757,Liquor Store
6737,Lindenwood,40.66391841925139,-73.84963782402441,Kandela,40.66999494396796,-73.8421905040741,Restaurant
6738,Lindenwood,40.66391841925139,-73.84963782402441,Policano's,40.670399022728894,-73.85683550142716,Food Truck
6739,Lindenwood,40.66391841925139,-73.84963782402441,KidsTown,40.671246,-73.855644,Kids Store
6740,Lindenwood,40.66391841925139,-73.84963782402441,ABC Stores,40.671102,-73.856366,Department Store
6741,Lindenwood,40.66391841925139,-73.84963782402441,Gemini Field,40.67159878942681,-73.8554457215843,Baseball Field
6742,Lindenwood,40.66391841925139,-73.84963782402441,Cross Bay Motor Inn,40.671299063288714,-73.84301192423469,Hotel
6743,Lindenwood,40.66391841925139,-73.84963782402441,Rite Aid,40.6696201,-73.8578845,Pharmacy
6744,Laurelton,40.66788389660247,-73.74025607989822,Henrica's Restaurant And Lounge,40.666813,-73.73652,Caribbean Restaurant
6745,Laurelton,40.66788389660247,-73.74025607989822,Checkers,40.66502176624096,-73.73429578514333,Fast Food Restaurant
6746,Laurelton,40.66788389660247,-73.74025607989822,Dunkin',40.66488754332688,-73.7347222264155,Donut Shop
6747,Laurelton,40.66788389660247,-73.74025607989822,Popeyes Louisiana Kitchen,40.664959231052116,-73.7350358663543,Fried Chicken Joint
6748,Laurelton,40.66788389660247,-73.74025607989822,Marios Pizzeria,40.66497478539655,-73.7351445105845,Pizza Place
6749,Laurelton,40.66788389660247,-73.74025607989822,Jamaica Breeze,40.675056518738124,-73.73772971603283,Caribbean Restaurant
6750,Laurelton,40.66788389660247,-73.74025607989822,Brookville Park,40.66313872051055,-73.74169194297642,Park
6751,Laurelton,40.66788389660247,-73.74025607989822,Jerk Hut,40.67568901573611,-73.73929001845812,Caribbean Restaurant
6752,Laurelton,40.66788389660247,-73.74025607989822,Jamaican Flavors Restaurant,40.669571117918736,-73.75060573803263,Caribbean Restaurant
6753,Laurelton,40.66788389660247,-73.74025607989822,Rite Aid,40.664345,-73.734952,Pharmacy
6754,Laurelton,40.66788389660247,-73.74025607989822,SUBWAY,40.66420638085556,-73.73519403892129,Sandwich Place
6755,Laurelton,40.66788389660247,-73.74025607989822,Dunkin',40.6738149,-73.7354423,Donut Shop
6756,Laurelton,40.66788389660247,-73.74025607989822,Pa-Nash Eurosoul,40.66005079125288,-73.73978149653364,Caribbean Restaurant
6757,Laurelton,40.66788389660247,-73.74025607989822,Merrick Farm Country,40.67451946574645,-73.73558938965395,Grocery Store
6758,Laurelton,40.66788389660247,-73.74025607989822,kay jewelers,40.662392579381475,-73.73703172356586,Jewelry Store
6759,Laurelton,40.66788389660247,-73.74025607989822,Beast Coast Vape,40.66537,-73.730033,Vape Store
6760,Laurelton,40.66788389660247,-73.74025607989822,The UPS Store,40.67643876772644,-73.74067653717248,Shipping Store
6761,Laurelton,40.66788389660247,-73.74025607989822,Walgreens,40.6608506,-73.7392468,Pharmacy
6762,Laurelton,40.66788389660247,-73.74025607989822,crown fried chicken,40.676302928050724,-73.7411053511809,Wings Joint
6763,Laurelton,40.66788389660247,-73.74025607989822,Family Dollar,40.67563194850945,-73.73930269982046,Discount Store
6764,Laurelton,40.66788389660247,-73.74025607989822,LIRR - Rosedale Station,40.66588877709627,-73.7355951360247,Train Station
6765,Laurelton,40.66788389660247,-73.74025607989822,Chase Bank,40.6755658894424,-73.7393961846828,Bank
6766,Laurelton,40.66788389660247,-73.74025607989822,Merrick Deli & Grill,40.67666037809806,-73.74235091835385,Deli / Bodega
6767,Laurelton,40.66788389660247,-73.74025607989822,Golden Krust,40.667382234743044,-73.73739489124435,Caribbean Restaurant
6768,Laurelton,40.66788389660247,-73.74025607989822,TrianglePark,40.66527832750111,-73.73968651036638,Sculpture Garden
6769,Laurelton,40.66788389660247,-73.74025607989822,Henrica,40.66693275521146,-73.73664789674223,Caribbean Restaurant
6770,Laurelton,40.66788389660247,-73.74025607989822,c & j jamaican restaurant,40.665182,-73.730707,Caribbean Restaurant
6771,Laurelton,40.66788389660247,-73.74025607989822,Princess Nails,40.66686656803516,-73.73628105082811,Cosmetics Shop
6772,Laurelton,40.66788389660247,-73.74025607989822,Amoco,40.6650261,-73.7354429,Gas Station
6773,Laurelton,40.66788389660247,-73.74025607989822,China gourmet,40.66448062398871,-73.73497676170707,Chinese Restaurant
6774,Laurelton,40.66788389660247,-73.74025607989822,LIRR - Laurelton Station,40.668465064812096,-73.7517786026001,Train Station
6775,Laurelton,40.66788389660247,-73.74025607989822,Key Food,40.66055187926219,-73.73937101338747,Supermarket
6776,Laurelton,40.66788389660247,-73.74025607989822,Little Jerk Center,40.67432949582876,-73.73567627380396,Caribbean Restaurant
6777,Laurelton,40.66788389660247,-73.74025607989822,Rosedale Village Liquor Inc,40.660598301772275,-73.73910613788769,Liquor Store
6778,Laurelton,40.66788389660247,-73.74025607989822,MTA Bus Q85,40.6605602793478,-73.73913114191939,Bus Station
6779,Laurelton,40.66788389660247,-73.74025607989822,New Gookies,40.674286445451166,-73.73519863605877,Chinese Restaurant
6780,Laurelton,40.66788389660247,-73.74025607989822,Lucky Boy Nail,40.660424529533664,-73.7391905441732,Cosmetics Shop
6781,Laurelton,40.66788389660247,-73.74025607989822,Botulli's Catering Food Truck,40.672700373939186,-73.73253804363533,Food Truck
6782,Laurelton,40.66788389660247,-73.74025607989822,Maggie Beauty Supply,40.67468707474045,-73.73583073705672,Cosmetics Shop
6783,Laurelton,40.66788389660247,-73.74025607989822,Qadri's Stronghold,40.659156799316406,-73.73845672607422,Smoke Shop
6784,Laurelton,40.66788389660247,-73.74025607989822,Clothing Drop Bin,40.66599260405459,-73.75164985505808,Clothing Store
6785,Laurelton,40.66788389660247,-73.74025607989822,Crown Fried Chicken,40.65898928750374,-73.73932449604638,Fried Chicken Joint
6786,Lefrak City,40.736074570830795,-73.8625247141374,Ulta Beauty,40.73308153286371,-73.86310457818476,Cosmetics Shop
6787,Lefrak City,40.736074570830795,-73.8625247141374,Panera Bread,40.7332336,-73.86381639999999,Bakery
6788,Lefrak City,40.736074570830795,-73.8625247141374,Pier 1 Imports,40.73246393059588,-73.86335310681534,Furniture / Home Store
6789,Lefrak City,40.736074570830795,-73.8625247141374,Rego Center,40.73298720283457,-73.86313449536031,Shopping Mall
6790,Lefrak City,40.736074570830795,-73.8625247141374,Miller's Ale House - Rego Park,40.733394,-73.863868,Restaurant
6791,Lefrak City,40.736074570830795,-73.8625247141374,Great Wall Supermarket,40.736373423969674,-73.8591858625726,Fruit & Vegetable Store
6792,Lefrak City,40.736074570830795,-73.8625247141374,ALDI Food Market,40.7334093,-73.8624119,Supermarket
6793,Lefrak City,40.736074570830795,-73.8625247141374,Popeyes Louisiana Kitchen,40.737124298541765,-73.86405391926831,Fried Chicken Joint
6794,Lefrak City,40.736074570830795,-73.8625247141374,Costco,40.73315483635352,-73.86370807647576,Warehouse Store
6795,Lefrak City,40.736074570830795,-73.8625247141374,Disney Store,40.734885,-73.868538,Toy / Game Store
6796,Lefrak City,40.736074570830795,-73.8625247141374,Liquor & Wine Warehouse,40.7363833916963,-73.85777130011255,Liquor Store
6797,Lefrak City,40.736074570830795,-73.8625247141374,Blacksea Fish & Grill,40.730417901575635,-73.86342417544638,Mediterranean Restaurant
6798,Lefrak City,40.736074570830795,-73.8625247141374,Century 21 Department Store,40.7333304,-73.8635717,Department Store
6799,Lefrak City,40.736074570830795,-73.8625247141374,Red Mango,40.73302,-73.863755,Frozen Yogurt Shop
6800,Lefrak City,40.736074570830795,-73.8625247141374,Shake Shack,40.73434212849752,-73.86960273620892,Burger Joint
6801,Lefrak City,40.736074570830795,-73.8625247141374,Chick-fil-A,40.7346865,-73.8691516,Fast Food Restaurant
6802,Lefrak City,40.736074570830795,-73.8625247141374,Retro Fitness,40.732379214431475,-73.86643010774048,Gym / Fitness Center
6803,Lefrak City,40.736074570830795,-73.8625247141374,Rego Park Pastry,40.73145604737717,-73.85988564755635,Bakery
6804,Lefrak City,40.736074570830795,-73.8625247141374,Marani,40.73129513680654,-73.85999871551813,Kosher Restaurant
6805,Lefrak City,40.736074570830795,-73.8625247141374,Starbucks,40.73226079885255,-73.86623057929266,Coffee Shop
6806,Lefrak City,40.736074570830795,-73.8625247141374,Mama's Empanadas,40.73397427903548,-73.8693867623806,Empanada Restaurant
6807,Lefrak City,40.736074570830795,-73.8625247141374,GUESS Queens Center,40.734640519898285,-73.86944111452061,Clothing Store
6808,Lefrak City,40.736074570830795,-73.8625247141374,Aéropostale,40.73428971302561,-73.87004456415937,Clothing Store
6809,Lefrak City,40.736074570830795,-73.8625247141374,The Cheesecake Factory,40.734563045266135,-73.86897332950468,American Restaurant
6810,Lefrak City,40.736074570830795,-73.8625247141374,Green Zenphony,40.73052762838336,-73.86364097368941,Chinese Restaurant
6811,Lefrak City,40.736074570830795,-73.8625247141374,Florence Cleaners,40.737097273968786,-73.86451660628391,Dry Cleaner
6812,Lefrak City,40.736074570830795,-73.8625247141374,Apple Queens Center,40.73450271062538,-73.87037909033097,Electronics Store
6813,Lefrak City,40.736074570830795,-73.8625247141374,Victoria's Secret PINK,40.734541369796155,-73.8690158237294,Lingerie Store
6814,Lefrak City,40.736074570830795,-73.8625247141374,Pandora,40.73430150101567,-73.86983150501666,Jewelry Store
6815,Lefrak City,40.736074570830795,-73.8625247141374,Il Triangolo Ristorante,40.7422248717185,-73.86740180486544,Italian Restaurant
6816,Lefrak City,40.736074570830795,-73.8625247141374,Chipotle Mexican Grill,40.7332441,-73.8638964,Mexican Restaurant
6817,Lefrak City,40.736074570830795,-73.8625247141374,Empanadas Cafe,40.740120327117296,-73.85330951072544,Empanada Restaurant
6818,Lefrak City,40.736074570830795,-73.8625247141374,Bamboo Ya,40.72981230326564,-73.86081224868165,Japanese Restaurant
6819,Lefrak City,40.736074570830795,-73.8625247141374,Victoria's Secret,40.73412451852548,-73.87074351592602,Lingerie Store
6820,Lefrak City,40.736074570830795,-73.8625247141374,Avellino Ristorante & Pizzeria,40.72976798666398,-73.86045074006529,Italian Restaurant
6821,Lefrak City,40.736074570830795,-73.8625247141374,Tandoori Food & Bakery,40.732417272485726,-73.85687957310599,Bakery
6822,Lefrak City,40.736074570830795,-73.8625247141374,Rego Park Wines & Liquors,40.731312181336506,-73.86006056881963,Liquor Store
6823,Lefrak City,40.736074570830795,-73.8625247141374,Gong Cha,40.73316353702662,-73.86279961597211,Bubble Tea Shop
6824,Lefrak City,40.736074570830795,-73.8625247141374,El Gauchito,40.742160659646046,-73.86808668958162,Argentinian Restaurant
6825,Lefrak City,40.736074570830795,-73.8625247141374,The LEGO Store,40.73463262787568,-73.86889911459389,Toy / Game Store
6826,Lefrak City,40.736074570830795,-73.8625247141374,SEPHORA,40.73462164474595,-73.87003837201706,Cosmetics Shop
6827,Lefrak City,40.736074570830795,-73.8625247141374,J&D Pizzeria & Restaurant,40.73248653909926,-73.85741921688103,Pizza Place
6828,Lefrak City,40.736074570830795,-73.8625247141374,CVS pharmacy,40.73089767932838,-73.86072934253633,Pharmacy
6829,Lefrak City,40.736074570830795,-73.8625247141374,La Esquina Criolla,40.7421528887266,-73.8675257728992,Argentinian Restaurant
6830,Lefrak City,40.736074570830795,-73.8625247141374,Rego Park Sake Sushi,40.73043826020163,-73.86341361853336,Sushi Restaurant
6831,Lefrak City,40.736074570830795,-73.8625247141374,Hot Topic,40.73427965405418,-73.86995860938843,Clothing Store
6832,Lefrak City,40.736074570830795,-73.8625247141374,the dinerbar,40.72918462944002,-73.85934906847199,American Restaurant
6833,Lefrak City,40.736074570830795,-73.8625247141374,LongHorn Steakhouse,40.7343726355465,-73.86777877807617,Steakhouse
6834,Lefrak City,40.736074570830795,-73.8625247141374,Natural Look Aveda Salon,40.73428328848046,-73.8707572832149,Salon / Barbershop
6835,Lefrak City,40.736074570830795,-73.8625247141374,Tiger Schulmann's Mixed Martial Arts,40.729543485568534,-73.86001888162345,Martial Arts Dojo
6836,Lefrak City,40.736074570830795,-73.8625247141374,Vans,40.73461554964991,-73.86890670775722,Shoe Store
6837,Lefrak City,40.736074570830795,-73.8625247141374,Family Fruit Farm,40.728757096338434,-73.86336726333742,Grocery Store
6838,Lefrak City,40.736074570830795,-73.8625247141374,Bed Bath & Beyond,40.7307719,-73.8626232,Furniture / Home Store
6839,Lefrak City,40.736074570830795,-73.8625247141374,Chidori Japanese Cuisine,40.72983751109504,-73.86024658786918,Sushi Restaurant
6840,Lefrak City,40.736074570830795,-73.8625247141374,Paris Baguette,40.73013621565319,-73.86157994325103,Bakery
6841,Lefrak City,40.736074570830795,-73.8625247141374,Subway,40.730214513620986,-73.86272511379714,Sandwich Place
6842,Lefrak City,40.736074570830795,-73.8625247141374,Cheburechnaya,40.72772123187587,-73.86403285095541,Eastern European Restaurant
6843,Lefrak City,40.736074570830795,-73.8625247141374,Godiva Chocolatier,40.734086,-73.870421,Chocolate Shop
6844,Lefrak City,40.736074570830795,-73.8625247141374,Chipotle Mexican Grill,40.73464194319473,-73.86971153512167,Burrito Place
6845,Lefrak City,40.736074570830795,-73.8625247141374,JCPenney,40.7350164,-73.8678349,Department Store
6846,Lefrak City,40.736074570830795,-73.8625247141374,Starbucks,40.73458541,-73.86916335,Coffee Shop
6847,Lefrak City,40.736074570830795,-73.8625247141374,Macy's,40.7343519,-73.87158769999999,Department Store
6848,Lefrak City,40.736074570830795,-73.8625247141374,Bath & Body Works,40.73426502519826,-73.8700927162053,Cosmetics Shop
6849,Lefrak City,40.736074570830795,-73.8625247141374,Charleys Philly Steaks,40.734545,-73.868441,Sandwich Place
6850,Lefrak City,40.736074570830795,-73.8625247141374,Tomo Japanese Cafe,40.734630357172136,-73.87418166369174,Japanese Restaurant
6851,Lefrak City,40.736074570830795,-73.8625247141374,Queens Center,40.7347226,-73.870041,Shopping Mall
6852,Lefrak City,40.736074570830795,-73.8625247141374,Fu Ying Chinese Restaurant,40.72984687158281,-73.8609542558891,Chinese Restaurant
6853,Lefrak City,40.736074570830795,-73.8625247141374,Tropix Bar & Lounge,40.73041745174174,-73.8634889971506,Bar
6854,Lefrak City,40.736074570830795,-73.8625247141374,Fresh Value Market Place,40.7296745100919,-73.86270284992953,Health Food Store
6855,Lefrak City,40.736074570830795,-73.8625247141374,Dunkin',40.730009123329516,-73.86297131883356,Donut Shop
6856,Lefrak City,40.736074570830795,-73.8625247141374,Gloria Jean's Coffees,40.7341408798206,-73.87084531180894,Coffee Shop
6857,Lefrak City,40.736074570830795,-73.8625247141374,Starbucks,40.729803939216424,-73.8626648555788,Coffee Shop
6858,Lefrak City,40.736074570830795,-73.8625247141374,T-Mobile,40.730024,-73.860795,Mobile Phone Shop
6859,Lefrak City,40.736074570830795,-73.8625247141374,BocBoc Chicken Delicious,40.734637516164696,-73.8688767989952,Fried Chicken Joint
6860,Lefrak City,40.736074570830795,-73.8625247141374,Net Cost Market,40.729160397842854,-73.85987196816605,Market
6861,Lefrak City,40.736074570830795,-73.8625247141374,Yankee Candle,40.734262415008246,-73.86997274273754,Gift Shop
6862,Lefrak City,40.736074570830795,-73.8625247141374,Dunkin',40.733598818724865,-73.8697111628328,Donut Shop
6863,Lefrak City,40.736074570830795,-73.8625247141374,Don Alex,40.72983122475376,-73.86036503864946,Peruvian Restaurant
6864,Lefrak City,40.736074570830795,-73.8625247141374,Rego Bagels,40.72960265150517,-73.86263640477898,Bagel Shop
6865,Lefrak City,40.736074570830795,-73.8625247141374,McDonald's,40.734584820400386,-73.87050658464432,Fast Food Restaurant
6866,Lefrak City,40.736074570830795,-73.8625247141374,Famous Footwear,40.7341766306254,-73.87065199844672,Shoe Store
6867,Lefrak City,40.736074570830795,-73.8625247141374,AT&T,40.73453,-73.870863,Mobile Phone Shop
6868,Lefrak City,40.736074570830795,-73.8625247141374,Gap,40.73426460950257,-73.87076018413318,Clothing Store
6869,Lefrak City,40.736074570830795,-73.8625247141374,Rio De La Plata Bakery,40.7420760307708,-73.86761533325115,Argentinian Restaurant
6870,Lefrak City,40.736074570830795,-73.8625247141374,Cienega Las Tlayudas de Oaxaca Mexican Cuisine,40.74372233746766,-73.85766131779098,Mexican Restaurant
6871,Lefrak City,40.736074570830795,-73.8625247141374,El Palacio De Las Empanadas,40.74267358635997,-73.85469959735143,South American Restaurant
6872,Lefrak City,40.736074570830795,-73.8625247141374,Key Food,40.72753376135372,-73.86376154170249,Supermarket
6873,Lefrak City,40.736074570830795,-73.8625247141374,Chase Bank,40.7380247,-73.8602381,Bank
6874,Lefrak City,40.736074570830795,-73.8625247141374,Betty's Catering,40.74242244531936,-73.86841987218675,Restaurant
6875,Lefrak City,40.736074570830795,-73.8625247141374,Rite Aid,40.7376792,-73.8598631,Pharmacy
6876,Lefrak City,40.736074570830795,-73.8625247141374,7-Eleven,40.7432547391263,-73.8553784876331,Convenience Store
6877,Lefrak City,40.736074570830795,-73.8625247141374,Dunkin',40.74253739289831,-73.86972037359334,Donut Shop
6878,Lefrak City,40.736074570830795,-73.8625247141374,Subway,40.74236492974477,-73.85425119222351,Sandwich Place
6879,Lefrak City,40.736074570830795,-73.8625247141374,Dunkin',40.74214736206114,-73.85406081345093,Donut Shop
6880,Lefrak City,40.736074570830795,-73.8625247141374,Ideal Supermarket,40.743913623759546,-73.86215578980317,Supermarket
6881,Lefrak City,40.736074570830795,-73.8625247141374,Don Alex Restaurant,40.743598884126186,-73.85630428505847,Restaurant
6882,Lefrak City,40.736074570830795,-73.8625247141374,C-Town Supermarkets,40.74224203852504,-73.86816254764325,Grocery Store
6883,Lefrak City,40.736074570830795,-73.8625247141374,MTA Q58 Bus Stop - Junction Blvd.,40.74138948724245,-73.86610040269217,Bus Station
6884,Lefrak City,40.736074570830795,-73.8625247141374,Bambino's Pizza,40.74162810676088,-73.86851615533887,Pizza Place
6885,Lefrak City,40.736074570830795,-73.8625247141374,New Taste Chinese Restaurant,40.742041,-73.867847,Chinese Restaurant
6886,Belle Harbor,40.57615556543109,-73.8540175039252,The Rockaways,40.57625018376531,-73.84939834217174,Beach
6887,Belle Harbor,40.57615556543109,-73.8540175039252,Pico,40.57835190592994,-73.84947008221879,Mexican Restaurant
6888,Belle Harbor,40.57615556543109,-73.8540175039252,Rockaway Beach,40.57396656728617,-73.84656697917212,Beach
6889,Belle Harbor,40.57615556543109,-73.8540175039252,Jamesons Pub,40.578451592591904,-73.8495135386924,Pub
6890,Belle Harbor,40.57615556543109,-73.8540175039252,Beach 136 Street,40.57609348843206,-73.85532751325336,Beach
6891,Belle Harbor,40.57615556543109,-73.8540175039252,Rockaway Beach - 124th Street,40.57496687306848,-73.84262138117528,Beach
6892,Belle Harbor,40.57615556543109,-73.8540175039252,The Beach at 122nd Street,40.57725070501285,-73.84250651542241,Beach
6893,Belle Harbor,40.57615556543109,-73.8540175039252,Ciro's Pastry,40.57832759678173,-73.84935544127949,Bakery
6894,Belle Harbor,40.57615556543109,-73.8540175039252,Dunkin',40.5787572034717,-73.84936391410349,Donut Shop
6895,Belle Harbor,40.57615556543109,-73.8540175039252,Plum Tomatoes,40.57840622821483,-73.84934047718845,Italian Restaurant
6896,Belle Harbor,40.57615556543109,-73.8540175039252,Belle Harbor Foods,40.578138876591716,-73.84943280070009,Deli / Bodega
6897,Belle Harbor,40.57615556543109,-73.8540175039252,End Of The A,40.578786,-73.849772,Boutique
6898,Belle Harbor,40.57615556543109,-73.8540175039252,Rockaway Beach - 133rd Street,40.572761682407496,-73.8507843017578,Beach
6899,Belle Harbor,40.57615556543109,-73.8540175039252,Blue Beach Nail,40.57851374119118,-73.84944859417914,Spa
6900,Belle Harbor,40.57615556543109,-73.8540175039252,Selina Nail Salon,40.57817,-73.849034,Spa
6901,Belle Harbor,40.57615556543109,-73.8540175039252,Belle Harbor Chemists,40.578282,-73.849004,Pharmacy
6902,Belle Harbor,40.57615556543109,-73.8540175039252,Belle Harbor Beach 131st St.,40.57262615784212,-73.848404785346,Beach
6903,Belle Harbor,40.57615556543109,-73.8540175039252,Beach 129th Street,40.57360588312011,-73.84675076056058,Beach
6904,Belle Harbor,40.57615556543109,-73.8540175039252,Beach 126th St,40.577648893674585,-73.84614785072976,Beach
6905,Belle Harbor,40.57615556543109,-73.8540175039252,Belle Harbor Yacht Club,40.5814865240406,-73.8486104932383,Event Space
6906,Belle Harbor,40.57615556543109,-73.8540175039252,Belle Harbor Manor,40.57771342580439,-73.84494205600946,Smoke Shop
6907,Belle Harbor,40.57615556543109,-73.8540175039252,Neponsit Beach,40.57040234878789,-73.85978731529914,Beach
6908,Belle Harbor,40.57615556543109,-73.8540175039252,Jamaica Bay,40.57929262042833,-73.86277928375233,Harbor / Marina
6909,Belle Harbor,40.57615556543109,-73.8540175039252,rockaway Beach - 125th Street,40.57571004697643,-73.84372809590333,Beach
6910,Rockaway Park,40.58034295646131,-73.84153370226186,Rockaway Beach  - 120th Street,40.57832218338113,-73.84038723028452,Beach
6911,Rockaway Park,40.58034295646131,-73.84153370226186,Belle Harbor Steak & Seafood,40.58120188605485,-73.83784623154668,Steakhouse
6912,Rockaway Park,40.58034295646131,-73.84153370226186,Cuisine By Claudette,40.57886817253805,-73.83686820073987,French Restaurant
6913,Rockaway Park,40.58034295646131,-73.84153370226186,Rockaway Bagels,40.582290850881414,-73.83715406300448,Bagel Shop
6914,Rockaway Park,40.58034295646131,-73.84153370226186,Rockaway Beach - 116th Street,40.577937547494116,-73.83593033960527,Beach
6915,Rockaway Park,40.58034295646131,-73.84153370226186,The Rockaways,40.57625018376531,-73.84939834217174,Beach
6916,Rockaway Park,40.58034295646131,-73.84153370226186,Pico,40.57835190592994,-73.84947008221879,Mexican Restaurant
6917,Rockaway Park,40.58034295646131,-73.84153370226186,Rockaway Beach,40.57396656728617,-73.84656697917212,Beach
6918,Rockaway Park,40.58034295646131,-73.84153370226186,The Beach at 118th Street,40.57734564451533,-73.83815879751982,Beach
6919,Rockaway Park,40.58034295646131,-73.84153370226186,Rockaway Beach - 124th Street,40.57496687306848,-73.84262138117528,Beach
6920,Rockaway Park,40.58034295646131,-73.84153370226186,The Beach at 122nd Street,40.57725070501285,-73.84250651542241,Beach
6921,Rockaway Park,40.58034295646131,-73.84153370226186,Last Stop Gourmet Shop,40.58038962697081,-73.8374587228447,Diner
6922,Rockaway Park,40.58034295646131,-73.84153370226186,Duane Reade,40.5822362,-73.8385126,Pharmacy
6923,Rockaway Park,40.58034295646131,-73.84153370226186,Carvel Ice Cream,40.579316999999996,-73.837293,Ice Cream Shop
6924,Rockaway Park,40.58034295646131,-73.84153370226186,Jamesons Pub,40.578451592591904,-73.8495135386924,Pub
6925,Rockaway Park,40.58034295646131,-73.84153370226186,The Wharf,40.58268040538696,-73.8384397722833,Seafood Restaurant
6926,Rockaway Park,40.58034295646131,-73.84153370226186,Ciro's Italian Restaurant,40.579270684356544,-73.83695416979937,Pizza Place
6927,Rockaway Park,40.58034295646131,-73.84153370226186,Chase Bank,40.580728,-73.838091,Bank
6928,Rockaway Park,40.58034295646131,-73.84153370226186,Coastal Frozen Yogurt,40.581227671664344,-73.83042800855333,Frozen Yogurt Shop
6929,Rockaway Park,40.58034295646131,-73.84153370226186,Pickles & Pies Food Market & Deli,40.57991538953956,-73.83718206630222,Deli / Bodega
6930,Rockaway Park,40.58034295646131,-73.84153370226186,Ciros Pizza,40.582131334541316,-73.83566490854143,Pizza Place
6931,Rockaway Park,40.58034295646131,-73.84153370226186,Dunkin' / Baskin-Robbins,40.582447,-73.836542,Donut Shop
6932,Rockaway Park,40.58034295646131,-73.84153370226186,SUBWAY,40.58178621934508,-73.83703882825732,Sandwich Place
6933,Rockaway Park,40.58034295646131,-73.84153370226186,Capital One Bank,40.579546745618686,-73.83739069104195,Bank
6934,Rockaway Park,40.58034295646131,-73.84153370226186,Papa John's Pizza,40.58042634164276,-73.83529281222616,Pizza Place
6935,Rockaway Park,40.58034295646131,-73.84153370226186,Painico Cafe,40.580484999999996,-73.83792199999999,Mediterranean Restaurant
6936,Rockaway Park,40.58034295646131,-73.84153370226186,Ciro's Pastry,40.57832759678173,-73.84935544127949,Bakery
6937,Rockaway Park,40.58034295646131,-73.84153370226186,Slices n Ices,40.58010713519273,-73.83716784306104,Pizza Place
6938,Rockaway Park,40.58034295646131,-73.84153370226186,Family Dollar,40.580587,-73.835364,Discount Store
6939,Rockaway Park,40.58034295646131,-73.84153370226186,Healys Pub,40.58137051857526,-73.8299278516963,Bar
6940,Rockaway Park,40.58034295646131,-73.84153370226186,Rockaway Beach Surf Shop,40.57933592777925,-73.83698517918845,Board Shop
6941,Rockaway Park,40.58034295646131,-73.84153370226186,Stop & Shop,40.581865,-73.834981,Supermarket
6942,Rockaway Park,40.58034295646131,-73.84153370226186,Dunkin',40.5787572034717,-73.84936391410349,Donut Shop
6943,Rockaway Park,40.58034295646131,-73.84153370226186,Plum Tomatoes,40.57840622821483,-73.84934047718845,Italian Restaurant
6944,Rockaway Park,40.58034295646131,-73.84153370226186,Dunkin' / Baskin-Robbins,40.58119532516285,-73.83814873381453,Donut Shop
6945,Rockaway Park,40.58034295646131,-73.84153370226186,Sakura,40.580182,-73.837777,Japanese Restaurant
6946,Rockaway Park,40.58034295646131,-73.84153370226186,Belle Harbor Manor,40.57771342580439,-73.84494205600946,Smoke Shop
6947,Rockaway Park,40.58034295646131,-73.84153370226186,Beach 126th St,40.577648893674585,-73.84614785072976,Beach
6948,Rockaway Park,40.58034295646131,-73.84153370226186,rockaway Beach - 125th Street,40.57571004697643,-73.84372809590333,Beach
6949,Rockaway Park,40.58034295646131,-73.84153370226186,Belle Harbor Yacht Club,40.5814865240406,-73.8486104932383,Event Space
6950,Rockaway Park,40.58034295646131,-73.84153370226186,Belle Harbor Chemists,40.578282,-73.849004,Pharmacy
6951,Rockaway Park,40.58034295646131,-73.84153370226186,Selina Nail Salon,40.57817,-73.849034,Spa
6952,Rockaway Park,40.58034295646131,-73.84153370226186,Blue Beach Nail,40.57851374119118,-73.84944859417914,Spa
6953,Rockaway Park,40.58034295646131,-73.84153370226186,Belle Harbor Foods,40.578138876591716,-73.84943280070009,Deli / Bodega
6954,Rockaway Park,40.58034295646131,-73.84153370226186,End Of The A,40.578786,-73.849772,Boutique
6955,Rockaway Park,40.58034295646131,-73.84153370226186,Beach 129th Street,40.57360588312011,-73.84675076056058,Beach
6956,Rockaway Park,40.58034295646131,-73.84153370226186,Seastreak-Rockaway,40.584266584148104,-73.83127392602414,Boat or Ferry
6957,Rockaway Park,40.58034295646131,-73.84153370226186,Rockie's Rink at 108th,40.579565,-73.829775,Hockey Field
6958,Somerville,40.59771061565768,-73.79664750844047,Rockaway Brewing Co.,40.59306900566265,-73.80085203416041,Brewery
6959,Somerville,40.59771061565768,-73.79664750844047,Goody's,40.5927315534379,-73.79991670165653,Caribbean Restaurant
6960,Somerville,40.59771061565768,-73.79664750844047,Locals Collective NYC,40.59039469397235,-73.79767656326294,Coffee Shop
6961,Somerville,40.59771061565768,-73.79664750844047,Breakwater Surf Co.,40.59079546922725,-73.7964160713914,Board Shop
6962,Somerville,40.59771061565768,-73.79664750844047,Rockaway YMCA,40.589426804519704,-73.80105323057792,Gym / Fitness Center
6963,Somerville,40.59771061565768,-73.79664750844047,Boardwalk Pizza,40.59068874773115,-73.79716148096921,Pizza Place
6964,Somerville,40.59771061565768,-73.79664750844047,Subway,40.59315490722656,-73.79411315917969,Sandwich Place
